grid_type,game_id,game_event_id,player_id,player_name,team_id,team_name,period,minutes_remaining,seconds_remaining,event_type,action_type,shot_type,shot_zone_basic,shot_zone_area,shot_zone_range,shot_distance,loc_x,loc_y,shot_attempted_flag,shot_made_flag,game_date,htm,vtm,shot_made_numeric,shot_value
Shot Chart Detail,0021400280,143,708,Kevin Garnett,1610612751,Brooklyn Nets,2,8,8,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1.9,0.1,1,made,2014-12-05,BKN,ATL,1,2
Shot Chart Detail,0021400280,151,708,Kevin Garnett,1610612751,Brooklyn Nets,2,7,30,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,-1.7,18.6,1,missed,2014-12-05,BKN,ATL,0,2
Shot Chart Detail,0021400280,266,708,Kevin Garnett,1610612751,Brooklyn Nets,3,8,28,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,14.6,13.4,1,missed,2014-12-05,BKN,ATL,0,2
Shot Chart Detail,0021400280,294,708,Kevin Garnett,1610612751,Brooklyn Nets,3,6,14,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-0.2,1.5,1,made,2014-12-05,BKN,ATL,1,2
Shot Chart Detail,0021400303,49,708,Kevin Garnett,1610612751,Brooklyn Nets,1,5,58,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,-11.9,13.2,1,made,2014-12-08,BKN,CLE,1,2
Shot Chart Detail,0021400303,171,708,Kevin Garnett,1610612751,Brooklyn Nets,2,5,40,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,2.3,0.7,1,made,2014-12-08,BKN,CLE,1,2
Shot Chart Detail,0021400303,203,708,Kevin Garnett,1610612751,Brooklyn Nets,2,2,53,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,0.2,6,1,made,2014-12-08,BKN,CLE,1,2
Shot Chart Detail,0021400303,257,708,Kevin Garnett,1610612751,Brooklyn Nets,3,10,33,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0.1,1,made,2014-12-08,BKN,CLE,1,2
Shot Chart Detail,0021400303,267,708,Kevin Garnett,1610612751,Brooklyn Nets,3,9,33,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,9.8,6.3,1,missed,2014-12-08,BKN,CLE,0,2
Shot Chart Detail,0021400303,277,708,Kevin Garnett,1610612751,Brooklyn Nets,3,8,47,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1.6,-0.2,1,missed,2014-12-08,BKN,CLE,0,2
Shot Chart Detail,0021400303,286,708,Kevin Garnett,1610612751,Brooklyn Nets,3,8,20,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,-8.6,15.3,1,made,2014-12-08,BKN,CLE,1,2
Shot Chart Detail,0021400303,347,708,Kevin Garnett,1610612751,Brooklyn Nets,3,4,10,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-2.1,2,1,missed,2014-12-08,BKN,CLE,0,2
Shot Chart Detail,0021400303,354,708,Kevin Garnett,1610612751,Brooklyn Nets,3,3,10,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-2.4,0.3,1,made,2014-12-08,BKN,CLE,1,2
Shot Chart Detail,0021400320,7,708,Kevin Garnett,1610612751,Brooklyn Nets,1,10,43,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-2.1,10.5,1,missed,2014-12-10,CHI,BKN,0,2
Shot Chart Detail,0021400320,12,708,Kevin Garnett,1610612751,Brooklyn Nets,1,10,1,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,15,-7.5,13.5,1,made,2014-12-10,CHI,BKN,1,2
Shot Chart Detail,0021400320,22,708,Kevin Garnett,1610612751,Brooklyn Nets,1,9,3,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,14,4.9,13.8,1,missed,2014-12-10,CHI,BKN,0,2
Shot Chart Detail,0021400320,25,708,Kevin Garnett,1610612751,Brooklyn Nets,1,8,58,Made Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0.2,0.9,1,made,2014-12-10,CHI,BKN,1,2
Shot Chart Detail,0021400320,140,708,Kevin Garnett,1610612751,Brooklyn Nets,1,1,3,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,9,16.4,1,made,2014-12-10,CHI,BKN,1,2
Shot Chart Detail,0021400320,165,708,Kevin Garnett,1610612751,Brooklyn Nets,2,10,21,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1.1,0.6,1,made,2014-12-10,CHI,BKN,1,2
Shot Chart Detail,0021400320,186,708,Kevin Garnett,1610612751,Brooklyn Nets,2,8,52,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,4,18.7,1,missed,2014-12-10,CHI,BKN,0,2
Shot Chart Detail,0021400320,260,708,Kevin Garnett,1610612751,Brooklyn Nets,2,4,29,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,21,-1.2,21.4,1,missed,2014-12-10,CHI,BKN,0,2
Shot Chart Detail,0021400320,273,708,Kevin Garnett,1610612751,Brooklyn Nets,2,2,57,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,-6.4,16.2,1,missed,2014-12-10,CHI,BKN,0,2
Shot Chart Detail,0021400320,320,708,Kevin Garnett,1610612751,Brooklyn Nets,3,11,11,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,22,-8.9,20.5,1,made,2014-12-10,CHI,BKN,1,2
Shot Chart Detail,0021400320,332,708,Kevin Garnett,1610612751,Brooklyn Nets,3,9,44,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1.3,0.9,1,missed,2014-12-10,CHI,BKN,0,2
Shot Chart Detail,0021400320,335,708,Kevin Garnett,1610612751,Brooklyn Nets,3,9,34,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,0.8,18.6,1,missed,2014-12-10,CHI,BKN,0,2
Shot Chart Detail,0021400320,350,708,Kevin Garnett,1610612751,Brooklyn Nets,3,8,20,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,2.9,0.1,1,missed,2014-12-10,CHI,BKN,0,2
Shot Chart Detail,0021400320,412,708,Kevin Garnett,1610612751,Brooklyn Nets,3,2,32,Made Shot,Jump Bank Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,-12.1,6.4,1,made,2014-12-10,CHI,BKN,1,2
Shot Chart Detail,0021400320,467,708,Kevin Garnett,1610612751,Brooklyn Nets,4,9,5,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,9,7.5,5.2,1,missed,2014-12-10,CHI,BKN,0,2
Shot Chart Detail,0021400332,19,708,Kevin Garnett,1610612751,Brooklyn Nets,1,9,18,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,-6.2,18.6,1,made,2014-12-12,BKN,PHI,1,2
Shot Chart Detail,0021400332,247,708,Kevin Garnett,1610612751,Brooklyn Nets,3,11,46,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,-0.6,13.7,1,missed,2014-12-12,BKN,PHI,0,2
Shot Chart Detail,0021400332,257,708,Kevin Garnett,1610612751,Brooklyn Nets,3,10,25,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,4,19,1,made,2014-12-12,BKN,PHI,1,2
Shot Chart Detail,0021400332,263,708,Kevin Garnett,1610612751,Brooklyn Nets,3,8,58,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,8.2,13.1,1,missed,2014-12-12,BKN,PHI,0,2
Shot Chart Detail,0021400332,269,708,Kevin Garnett,1610612751,Brooklyn Nets,3,8,30,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,2.9,2.8,1,missed,2014-12-12,BKN,PHI,0,2
Shot Chart Detail,0021400332,373,708,Kevin Garnett,1610612751,Brooklyn Nets,4,11,27,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-0.6,0.9,1,missed,2014-12-12,BKN,PHI,0,2
Shot Chart Detail,0021400332,400,708,Kevin Garnett,1610612751,Brooklyn Nets,4,9,8,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1.2,1.4,1,missed,2014-12-12,BKN,PHI,0,2
Shot Chart Detail,0021400364,8,708,Kevin Garnett,1610612751,Brooklyn Nets,1,11,6,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18,17.7,6.9,1,missed,2014-12-16,BKN,MIA,0,2
Shot Chart Detail,0021400364,49,708,Kevin Garnett,1610612751,Brooklyn Nets,1,6,49,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,16.4,0,1,missed,2014-12-16,BKN,MIA,0,2
Shot Chart Detail,0021400364,197,708,Kevin Garnett,1610612751,Brooklyn Nets,2,6,6,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1.9,0,1,missed,2014-12-16,BKN,MIA,0,2
Shot Chart Detail,0021400364,282,708,Kevin Garnett,1610612751,Brooklyn Nets,3,11,18,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,9.8,16.4,1,made,2014-12-16,BKN,MIA,1,2
Shot Chart Detail,0021400364,286,708,Kevin Garnett,1610612751,Brooklyn Nets,3,10,48,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,12,0.4,1,made,2014-12-16,BKN,MIA,1,2
Shot Chart Detail,0021400364,450,708,Kevin Garnett,1610612751,Brooklyn Nets,4,6,51,Missed Shot,Jump Bank Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,9,5.2,1,missed,2014-12-16,BKN,MIA,0,2
Shot Chart Detail,0021400386,2,708,Kevin Garnett,1610612751,Brooklyn Nets,1,11,36,Made Shot,Fadeaway Bank shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,10.9,4.5,1,made,2014-12-19,CLE,BKN,1,2
Shot Chart Detail,0021400386,39,708,Kevin Garnett,1610612751,Brooklyn Nets,1,6,25,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,3.5,18.7,1,made,2014-12-19,CLE,BKN,1,2
Shot Chart Detail,0021400386,57,708,Kevin Garnett,1610612751,Brooklyn Nets,1,5,3,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,-12.9,14.5,1,made,2014-12-19,CLE,BKN,1,2
Shot Chart Detail,0021400386,168,708,Kevin Garnett,1610612751,Brooklyn Nets,2,8,12,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,4.1,14.6,1,missed,2014-12-19,CLE,BKN,0,2
Shot Chart Detail,0021400386,192,708,Kevin Garnett,1610612751,Brooklyn Nets,2,6,11,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,6.7,0.3,1,missed,2014-12-19,CLE,BKN,0,2
Shot Chart Detail,0021400386,211,708,Kevin Garnett,1610612751,Brooklyn Nets,2,4,31,Missed Shot,Turnaround Bank shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,10,7.1,8.4,1,missed,2014-12-19,CLE,BKN,0,2
Shot Chart Detail,0021400386,243,708,Kevin Garnett,1610612751,Brooklyn Nets,2,2,5,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,14.2,4.1,1,missed,2014-12-19,CLE,BKN,0,2
Shot Chart Detail,0021400386,286,708,Kevin Garnett,1610612751,Brooklyn Nets,3,11,23,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,-13.6,14.9,1,made,2014-12-19,CLE,BKN,1,2
Shot Chart Detail,0021400386,294,708,Kevin Garnett,1610612751,Brooklyn Nets,3,10,44,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,-7.7,17.5,1,missed,2014-12-19,CLE,BKN,0,2
Shot Chart Detail,0021400386,500,708,Kevin Garnett,1610612751,Brooklyn Nets,4,2,50,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-0.1,9.9,1,missed,2014-12-19,CLE,BKN,0,2
Shot Chart Detail,0021400386,504,708,Kevin Garnett,1610612751,Brooklyn Nets,4,2,23,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19,19.4,1.9,1,made,2014-12-19,CLE,BKN,1,2
Shot Chart Detail,0021400386,521,708,Kevin Garnett,1610612751,Brooklyn Nets,4,0,2,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,19.9,14.9,1,missed,2014-12-19,CLE,BKN,0,3
Shot Chart Detail,0021400403,12,708,Kevin Garnett,1610612751,Brooklyn Nets,1,10,21,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,11.7,16.8,1,made,2014-12-21,BKN,DET,1,2
Shot Chart Detail,0021400403,31,708,Kevin Garnett,1610612751,Brooklyn Nets,1,7,48,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,-0.2,19.8,1,made,2014-12-21,BKN,DET,1,2
Shot Chart Detail,0021400403,43,708,Kevin Garnett,1610612751,Brooklyn Nets,1,6,41,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19,16.9,10.2,1,missed,2014-12-21,BKN,DET,0,2
Shot Chart Detail,0021400403,175,708,Kevin Garnett,1610612751,Brooklyn Nets,2,4,3,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,2.1,19,1,missed,2014-12-21,BKN,DET,0,2
Shot Chart Detail,0021400403,210,708,Kevin Garnett,1610612751,Brooklyn Nets,2,1,31,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,-5.9,19.4,1,made,2014-12-21,BKN,DET,1,2
Shot Chart Detail,0021400403,280,708,Kevin Garnett,1610612751,Brooklyn Nets,3,8,2,Missed Shot,Turnaround Bank shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,8,8.2,2.5,1,missed,2014-12-21,BKN,DET,0,2
Shot Chart Detail,0021400403,486,708,Kevin Garnett,1610612751,Brooklyn Nets,4,2,6,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,-1.7,19.4,1,made,2014-12-21,BKN,DET,1,2
Shot Chart Detail,0021400421,26,708,Kevin Garnett,1610612751,Brooklyn Nets,1,7,55,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,14,7,12.4,1,made,2014-12-23,BKN,DEN,1,2
Shot Chart Detail,0021400421,46,708,Kevin Garnett,1610612751,Brooklyn Nets,1,5,34,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,10.5,8.6,1,missed,2014-12-23,BKN,DEN,0,2
Shot Chart Detail,0021400421,248,708,Kevin Garnett,1610612751,Brooklyn Nets,3,11,44,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19,19.1,1.5,1,missed,2014-12-23,BKN,DEN,0,2
Shot Chart Detail,0021400421,257,708,Kevin Garnett,1610612751,Brooklyn Nets,3,10,5,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,-8.9,3.7,1,missed,2014-12-23,BKN,DEN,0,2
Shot Chart Detail,0021400421,275,708,Kevin Garnett,1610612751,Brooklyn Nets,3,8,11,Missed Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0.1,1,missed,2014-12-23,BKN,DEN,0,2
Shot Chart Detail,0021400432,155,708,Kevin Garnett,1610612751,Brooklyn Nets,2,9,21,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,15,7.5,13.4,1,made,2014-12-26,BOS,BKN,1,2
Shot Chart Detail,0021400432,182,708,Kevin Garnett,1610612751,Brooklyn Nets,2,6,57,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,3.2,17,1,missed,2014-12-26,BOS,BKN,0,2
Shot Chart Detail,0021400432,268,708,Kevin Garnett,1610612751,Brooklyn Nets,3,10,41,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,-14.9,0.3,1,made,2014-12-26,BOS,BKN,1,2
Shot Chart Detail,0021400432,277,708,Kevin Garnett,1610612751,Brooklyn Nets,3,9,40,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,20,20.1,5.3,1,missed,2014-12-26,BOS,BKN,0,2
Shot Chart Detail,0021400432,291,708,Kevin Garnett,1610612751,Brooklyn Nets,3,8,37,Made Shot,Turnaround Bank shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-5,1.5,1,made,2014-12-26,BOS,BKN,1,2
Shot Chart Detail,0021400448,6,708,Kevin Garnett,1610612751,Brooklyn Nets,1,11,9,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,-15.9,9.7,1,made,2014-12-27,BKN,IND,1,2
Shot Chart Detail,0021400448,25,708,Kevin Garnett,1610612751,Brooklyn Nets,1,8,30,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,15,0.1,1,missed,2014-12-27,BKN,IND,0,2
Shot Chart Detail,0021400448,304,708,Kevin Garnett,1610612751,Brooklyn Nets,3,10,55,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,-18.4,-0.5,1,made,2014-12-27,BKN,IND,1,2
Shot Chart Detail,0021400448,326,708,Kevin Garnett,1610612751,Brooklyn Nets,3,7,53,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,-3.2,19,1,missed,2014-12-27,BKN,IND,0,2
Shot Chart Detail,0021400461,2,708,Kevin Garnett,1610612751,Brooklyn Nets,1,11,41,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,13.1,14.2,1,made,2014-12-29,BKN,SAC,1,2
Shot Chart Detail,0021400461,6,708,Kevin Garnett,1610612751,Brooklyn Nets,1,10,46,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,15.7,0.4,1,made,2014-12-29,BKN,SAC,1,2
Shot Chart Detail,0021400461,14,708,Kevin Garnett,1610612751,Brooklyn Nets,1,9,52,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-0.2,4.8,1,missed,2014-12-29,BKN,SAC,0,2
Shot Chart Detail,0021400461,236,708,Kevin Garnett,1610612751,Brooklyn Nets,2,0,52,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,-0.9,20.9,1,missed,2014-12-29,BKN,SAC,0,2
Shot Chart Detail,0021400461,257,708,Kevin Garnett,1610612751,Brooklyn Nets,3,11,10,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,2.3,20.5,1,missed,2014-12-29,BKN,SAC,0,2
Shot Chart Detail,0021400461,281,708,Kevin Garnett,1610612751,Brooklyn Nets,3,8,55,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-1.7,1.2,1,missed,2014-12-29,BKN,SAC,0,2
Shot Chart Detail,0021400461,306,708,Kevin Garnett,1610612751,Brooklyn Nets,3,6,5,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,11.6,14.9,1,missed,2014-12-29,BKN,SAC,0,2
Shot Chart Detail,0021400461,310,708,Kevin Garnett,1610612751,Brooklyn Nets,3,5,36,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,-0.7,17.5,1,made,2014-12-29,BKN,SAC,1,2
Shot Chart Detail,0021400461,389,708,Kevin Garnett,1610612751,Brooklyn Nets,3,0,16,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0.1,1,made,2014-12-29,BKN,SAC,1,2
Shot Chart Detail,0021400461,394,708,Kevin Garnett,1610612751,Brooklyn Nets,4,11,40,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,-14.6,9.6,1,made,2014-12-29,BKN,SAC,1,2
Shot Chart Detail,0021400485,22,708,Kevin Garnett,1610612751,Brooklyn Nets,1,9,39,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,0,20.1,1,made,2015-01-02,ORL,BKN,1,2
Shot Chart Detail,0021400485,32,708,Kevin Garnett,1610612751,Brooklyn Nets,1,7,45,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,11.2,14.3,1,made,2015-01-02,ORL,BKN,1,2
Shot Chart Detail,0021400485,35,708,Kevin Garnett,1610612751,Brooklyn Nets,1,7,17,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,-8.4,19.2,1,missed,2015-01-02,ORL,BKN,0,2
Shot Chart Detail,0021400485,287,708,Kevin Garnett,1610612751,Brooklyn Nets,3,5,26,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,-12.9,21.3,1,made,2015-01-02,ORL,BKN,1,3
Shot Chart Detail,0021400505,5,708,Kevin Garnett,1610612751,Brooklyn Nets,1,11,15,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-0.2,5.2,1,missed,2015-01-04,MIA,BKN,0,2
Shot Chart Detail,0021400505,26,708,Kevin Garnett,1610612751,Brooklyn Nets,1,8,51,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,12,15.6,1,made,2015-01-04,MIA,BKN,1,2
Shot Chart Detail,0021400505,206,708,Kevin Garnett,1610612751,Brooklyn Nets,2,5,41,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-0.2,0.1,1,missed,2015-01-04,MIA,BKN,0,2
Shot Chart Detail,0021400505,210,708,Kevin Garnett,1610612751,Brooklyn Nets,2,5,12,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,-5,14.5,1,made,2015-01-04,MIA,BKN,1,2
Shot Chart Detail,0021400505,220,708,Kevin Garnett,1610612751,Brooklyn Nets,2,4,50,Missed Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-0.9,-0.2,1,missed,2015-01-04,MIA,BKN,0,2
Shot Chart Detail,0021400505,277,708,Kevin Garnett,1610612751,Brooklyn Nets,3,11,4,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,-10.5,0.4,1,missed,2015-01-04,MIA,BKN,0,2
Shot Chart Detail,0021400505,322,708,Kevin Garnett,1610612751,Brooklyn Nets,3,5,12,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,-2,19.5,1,missed,2015-01-04,MIA,BKN,0,2
Shot Chart Detail,0021400527,14,708,Kevin Garnett,1610612751,Brooklyn Nets,1,9,32,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,15.7,0.4,1,missed,2015-01-07,BKN,BOS,0,2
Shot Chart Detail,0021400527,18,708,Kevin Garnett,1610612751,Brooklyn Nets,1,9,10,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,-9.4,16.2,1,made,2015-01-07,BKN,BOS,1,2
Shot Chart Detail,0021400527,50,708,Kevin Garnett,1610612751,Brooklyn Nets,1,4,58,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,14.6,10.4,1,missed,2015-01-07,BKN,BOS,0,2
Shot Chart Detail,0021400527,177,708,Kevin Garnett,1610612751,Brooklyn Nets,2,6,32,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,-13,13.7,1,missed,2015-01-07,BKN,BOS,0,2
Shot Chart Detail,0021400527,203,708,Kevin Garnett,1610612751,Brooklyn Nets,2,3,53,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,-13.2,14.3,1,made,2015-01-07,BKN,BOS,1,2
Shot Chart Detail,0021400527,206,708,Kevin Garnett,1610612751,Brooklyn Nets,2,3,31,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1.8,0.1,1,made,2015-01-07,BKN,BOS,1,2
Shot Chart Detail,0021400527,229,708,Kevin Garnett,1610612751,Brooklyn Nets,2,1,46,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,5.1,19,1,missed,2015-01-07,BKN,BOS,0,2
Shot Chart Detail,0021400527,235,708,Kevin Garnett,1610612751,Brooklyn Nets,2,0,55,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,0.4,19.7,1,missed,2015-01-07,BKN,BOS,0,2
Shot Chart Detail,0021400527,268,708,Kevin Garnett,1610612751,Brooklyn Nets,3,9,4,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,20,18.3,8.3,1,made,2015-01-07,BKN,BOS,1,2
Shot Chart Detail,0021400551,3,708,Kevin Garnett,1610612751,Brooklyn Nets,1,11,28,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18,17.7,6.9,1,made,2015-01-10,DET,BKN,1,2
Shot Chart Detail,0021400551,39,708,Kevin Garnett,1610612751,Brooklyn Nets,1,6,9,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,-23.1,2,1,missed,2015-01-10,DET,BKN,0,3
Shot Chart Detail,0021400551,286,708,Kevin Garnett,1610612751,Brooklyn Nets,3,6,9,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,21,-2.3,20.9,1,missed,2015-01-10,DET,BKN,0,2
